Data collected on 04/27/2007 04:25:32 PM from an HP54600A at address 5.


Source=CHAN1,Source=CHAN1,Source=CHAN2,Source=CHAN2
Label=CHAN1,Label=CHAN1,Label=CHAN2,Label=CHAN2
Data=Horiz,Data=Vert,Data=Horiz,Data=Vert
Units=s,Units=V,Units=s,Units=V
+2.655000E-05,+3.031250E+00,+2.660000E-05,+1.875000E-01
+2.665000E-05,+3.000000E+00,+2.670000E-05,+1.250000E-01
+2.675000E-05,+3.000000E+00,+2.680000E-05,+6.250000E-02
+2.685000E-05,+3.031250E+00,+2.690000E-05,+1.250000E-01
+2.695000E-05,+3.000000E+00,+2.700000E-05,+6.250000E-02
+2.705000E-05,+3.000000E+00,+2.710000E-05,+1.250000E-01
+2.715000E-05,+3.031250E+00,+2.720000E-05,+1.250000E-01
+2.725000E-05,+3.000000E+00,+2.730000E-05,+6.250000E-02
+2.735000E-05,+3.000000E+00,+2.740000E-05,+1.250000E-01
+2.745000E-05,+3.000000E+00,+2.750000E-05,+1.250000E-01
+2.755000E-05,+3.000000E+00,+2.760000E-05,+1.250000E-01
+2.765000E-05,+3.031250E+00,+2.770000E-05,+1.875000E-01
+2.775000E-05,+3.000000E+00,+2.780000E-05,+1.250000E-01
+2.785000E-05,+3.031250E+00,+2.790000E-05,+1.875000E-01
+2.795000E-05,+3.000000E+00,+2.800000E-05,+1.250000E-01
+2.805000E-05,+3.031250E+00,+2.810000E-05,+1.250000E-01
+2.815000E-05,+3.031250E+00,+2.820000E-05,+6.250000E-02
+2.825000E-05,+3.031250E+00,+2.830000E-05,+6.250000E-02
+2.835000E-05,+3.000000E+00,+2.840000E-05,+1.250000E-01
+2.845000E-05,+3.000000E+00,+2.850000E-05,+1.250000E-01
+2.855000E-05,+3.031250E+00,+2.860000E-05,+1.250000E-01
+2.865000E-05,+3.031250E+00,+2.870000E-05,+1.250000E-01
+2.875000E-05,+3.031250E+00,+2.880000E-05,+1.875000E-01
+2.885000E-05,+3.031250E+00,+2.890000E-05,+1.250000E-01
+2.895000E-05,+3.031250E+00,+2.900000E-05,+1.875000E-01
+2.905000E-05,+3.031250E+00,+2.910000E-05,+1.250000E-01
+2.915000E-05,+2.968750E+00,+2.920000E-05,+6.250000E-02
+2.925000E-05,+3.031250E+00,+2.930000E-05,+6.250000E-02
+2.935000E-05,+3.062500E+00,+2.940000E-05,+6.250000E-02
+2.945000E-05,+3.000000E+00,+2.950000E-05,+1.250000E-01
+2.955000E-05,+3.031250E+00,+2.960000E-05,+1.250000E-01
+2.965000E-05,+3.031250E+00,+2.970000E-05,+6.250000E-02
+2.975000E-05,+3.000000E+00,+2.980000E-05,+1.250000E-01
+2.985000E-05,+3.000000E+00,+2.990000E-05,+6.250000E-02
+2.995000E-05,+3.062500E+00,+3.000000E-05,+1.250000E-01
+3.005000E-05,+3.031250E+00,+3.010000E-05,+1.250000E-01
+3.015000E-05,+3.031250E+00,+3.020000E-05,+1.875000E-01
+3.025000E-05,+3.031250E+00,+3.030000E-05,+1.875000E-01
+3.035000E-05,+3.031250E+00,+3.040000E-05,+6.250000E-02
+3.045000E-05,+3.031250E+00,+3.050000E-05,+6.250000E-02
+3.055000E-05,+3.031250E+00,+3.060000E-05,+6.250000E-02
+3.065000E-05,+3.000000E+00,+3.070000E-05,+1.250000E-01
+3.075000E-05,+3.031250E+00,+3.080000E-05,+1.250000E-01
+3.085000E-05,+3.000000E+00,+3.090000E-05,+1.250000E-01
+3.095000E-05,+3.031250E+00,+3.100000E-05,+1.250000E-01
+3.105000E-05,+3.000000E+00,+3.110000E-05,+1.250000E-01
+3.115000E-05,+3.031250E+00,+3.120000E-05,+1.250000E-01
+3.125000E-05,+3.031250E+00,+3.130000E-05,+1.250000E-01
+3.135000E-05,+3.031250E+00,+3.140000E-05,+1.250000E-01
+3.145000E-05,+3.031250E+00,+3.150000E-05,+6.250000E-02
+3.155000E-05,+3.031250E+00,+3.160000E-05,+6.250000E-02
+3.165000E-05,+3.031250E+00,+3.170000E-05,+1.250000E-01
+3.175000E-05,+3.000000E+00,+3.180000E-05,+6.250000E-02
+3.185000E-05,+3.031250E+00,+3.190000E-05,+1.250000E-01
+3.195000E-05,+3.000000E+00,+3.200000E-05,+1.875000E-01
+3.205000E-05,+3.031250E+00,+3.210000E-05,+1.250000E-01
+3.215000E-05,+3.000000E+00,+3.220000E-05,+1.250000E-01
+3.225000E-05,+3.031250E+00,+3.230000E-05,+1.250000E-01
+3.235000E-05,+3.031250E+00,+3.240000E-05,+1.250000E-01
+3.245000E-05,+3.031250E+00,+3.250000E-05,+1.250000E-01
+3.255000E-05,+3.062500E+00,+3.260000E-05,+1.250000E-01
+3.265000E-05,+3.000000E+00,+3.270000E-05,+6.250000E-02
+3.275000E-05,+3.031250E+00,+3.280000E-05,+1.250000E-01
+3.285000E-05,+3.031250E+00,+3.290000E-05,+6.250000E-02
+3.295000E-05,+2.968750E+00,+3.300000E-05,+1.875000E-01
+3.305000E-05,+3.000000E+00,+3.310000E-05,+1.875000E-01
+3.315000E-05,+3.031250E+00,+3.320000E-05,+1.875000E-01
+3.325000E-05,+3.031250E+00,+3.330000E-05,+1.875000E-01
+3.335000E-05,+3.031250E+00,+3.340000E-05,+1.250000E-01
+3.345000E-05,+3.000000E+00,+3.350000E-05,+1.250000E-01
+3.355000E-05,+3.000000E+00,+3.360000E-05,+6.250000E-02
+3.365000E-05,+3.000000E+00,+3.370000E-05,+1.250000E-01
+3.375000E-05,+3.000000E+00,+3.380000E-05,+6.250000E-02
+3.385000E-05,+3.000000E+00,+3.390000E-05,+6.250000E-02
+3.395000E-05,+3.000000E+00,+3.400000E-05,+1.250000E-01
+3.405000E-05,+3.000000E+00,+3.410000E-05,+6.250000E-02
+3.415000E-05,+3.031250E+00,+3.420000E-05,+1.250000E-01
+3.425000E-05,+3.031250E+00,+3.430000E-05,+1.250000E-01
+3.435000E-05,+3.031250E+00,+3.440000E-05,+1.250000E-01
+3.445000E-05,+3.000000E+00,+3.450000E-05,+1.250000E-01
+3.455000E-05,+3.000000E+00,+3.460000E-05,+1.250000E-01
+3.465000E-05,+3.031250E+00,+3.470000E-05,+1.250000E-01
+3.475000E-05,-3.125000E-01,+3.480000E-05,-6.250000E-02
+3.485000E-05,+0.000000E+00,+3.490000E-05,-6.250000E-02
+3.495000E-05,-6.250000E-02,+3.500000E-05,+6.250000E-02
+3.505000E-05,-6.250000E-02,+3.510000E-05,+1.250000E-01
+3.515000E-05,-3.125000E-02,+3.520000E-05,+1.250000E-01
+3.525000E-05,-6.250000E-02,+3.530000E-05,+1.250000E-01
+3.535000E-05,-3.125000E-02,+3.540000E-05,+1.875000E-01
+3.545000E-05,-3.125000E-02,+3.550000E-05,+6.250000E-02
+3.555000E-05,-3.125000E-02,+3.560000E-05,+1.250000E-01
+3.565000E-05,-3.125000E-02,+3.570000E-05,+6.250000E-02
+3.575000E-05,-3.125000E-02,+3.580000E-05,+1.250000E-01
+3.585000E-05,-3.125000E-02,+3.590000E-05,+1.250000E-01
+3.595000E-05,+9.375000E-02,+3.600000E-05,+6.250000E-02
+3.605000E-05,+4.062500E-01,+3.610000E-05,+1.250000E-01
+3.615000E-05,+6.875000E-01,+3.620000E-05,+1.875000E-01
+3.625000E-05,+9.062500E-01,+3.630000E-05,+1.875000E-01
+3.635000E-05,+1.125000E+00,+3.640000E-05,+1.250000E-01
+3.645000E-05,+1.343750E+00,+3.650000E-05,+1.875000E-01
+3.655000E-05,+1.500000E+00,+3.660000E-05,+1.875000E-01
+3.665000E-05,+1.687500E+00,+3.670000E-05,+1.875000E-01
+3.675000E-05,+1.781250E+00,+3.680000E-05,+2.500000E-01
+3.685000E-05,+1.937500E+00,+3.690000E-05,+1.875000E-01
+3.695000E-05,+2.031250E+00,+3.700000E-05,+2.500000E-01
+3.705000E-05,+2.156250E+00,+3.710000E-05,+1.875000E-01
+3.715000E-05,+2.250000E+00,+3.720000E-05,+1.875000E-01
+3.725000E-05,+2.343750E+00,+3.730000E-05,+2.500000E-01
+3.735000E-05,+2.406250E+00,+3.740000E-05,+1.875000E-01
+3.745000E-05,+2.500000E+00,+3.750000E-05,+2.500000E-01
+3.755000E-05,+2.562500E+00,+3.760000E-05,+1.875000E-01
+3.765000E-05,+2.593750E+00,+3.770000E-05,+2.500000E-01
+3.775000E-05,+2.625000E+00,+3.780000E-05,+2.500000E-01
+3.785000E-05,+2.656250E+00,+3.790000E-05,+2.500000E-01
+3.795000E-05,+2.687500E+00,+3.800000E-05,+1.875000E-01
+3.805000E-05,+2.718750E+00,+3.810000E-05,+1.875000E-01
+3.815000E-05,+2.781250E+00,+3.820000E-05,+1.875000E-01
+3.825000E-05,+2.812500E+00,+3.830000E-05,+1.875000E-01
+3.835000E-05,+2.812500E+00,+3.840000E-05,+1.250000E-01
+3.845000E-05,+2.843750E+00,+3.850000E-05,+1.875000E-01
+3.855000E-05,+2.875000E+00,+3.860000E-05,+1.875000E-01
+3.865000E-05,+2.906250E+00,+3.870000E-05,+1.875000E-01
+3.875000E-05,+2.875000E+00,+3.880000E-05,+1.875000E-01
+3.885000E-05,+2.906250E+00,+3.890000E-05,+1.875000E-01
+3.895000E-05,+2.906250E+00,+3.900000E-05,+2.500000E-01
+3.905000E-05,+2.937500E+00,+3.910000E-05,+3.125000E-01
+3.915000E-05,+2.937500E+00,+3.920000E-05,+1.875000E-01
+3.925000E-05,+2.937500E+00,+3.930000E-05,+1.875000E-01
+3.935000E-05,+2.906250E+00,+3.940000E-05,+1.875000E-01
+3.945000E-05,+2.968750E+00,+3.950000E-05,+1.875000E-01
+3.955000E-05,+2.968750E+00,+3.960000E-05,+1.875000E-01
+3.965000E-05,+2.968750E+00,+3.970000E-05,+1.250000E-01
+3.975000E-05,+2.968750E+00,+3.980000E-05,+1.875000E-01
+3.985000E-05,+2.968750E+00,+3.990000E-05,+1.875000E-01
+3.995000E-05,+2.968750E+00,+4.000000E-05,+1.875000E-01
+4.005000E-05,+2.968750E+00,+4.010000E-05,+1.875000E-01
+4.015000E-05,+2.968750E+00,+4.020000E-05,+1.875000E-01
+4.025000E-05,+3.000000E+00,+4.030000E-05,+1.875000E-01
+4.035000E-05,+3.000000E+00,+4.040000E-05,+1.875000E-01
+4.045000E-05,+2.968750E+00,+4.050000E-05,+1.250000E-01
+4.055000E-05,+3.000000E+00,+4.060000E-05,+1.250000E-01
+4.065000E-05,+2.968750E+00,+4.070000E-05,+1.875000E-01
+4.075000E-05,+3.000000E+00,+4.080000E-05,+1.250000E-01
+4.085000E-05,+3.000000E+00,+4.090000E-05,+1.250000E-01
+4.095000E-05,+3.000000E+00,+4.100000E-05,+1.250000E-01
+4.105000E-05,+3.000000E+00,+4.110000E-05,+1.875000E-01
+4.115000E-05,+3.000000E+00,+4.120000E-05,+1.875000E-01
+4.125000E-05,+3.000000E+00,+4.130000E-05,+2.500000E-01
+4.135000E-05,+3.000000E+00,+4.140000E-05,+1.875000E-01
+4.145000E-05,+3.000000E+00,+4.150000E-05,+1.875000E-01
+4.155000E-05,+3.000000E+00,+4.160000E-05,+1.250000E-01
+4.165000E-05,+3.000000E+00,+4.170000E-05,+1.875000E-01
+4.175000E-05,+3.000000E+00,+4.180000E-05,+1.250000E-01
+4.185000E-05,+3.000000E+00,+4.190000E-05,+1.250000E-01
+4.195000E-05,+3.031250E+00,+4.200000E-05,+1.875000E-01
+4.205000E-05,+3.031250E+00,+4.210000E-05,+1.875000E-01
+4.215000E-05,+2.968750E+00,+4.220000E-05,+1.250000E-01
+4.225000E-05,+2.968750E+00,+4.230000E-05,+1.875000E-01
+4.235000E-05,+3.000000E+00,+4.240000E-05,+1.875000E-01
+4.245000E-05,+3.000000E+00,+4.250000E-05,+1.250000E-01
+4.255000E-05,+3.000000E+00,+4.260000E-05,+1.250000E-01
+4.265000E-05,+3.000000E+00,+4.270000E-05,+1.250000E-01
+4.275000E-05,+3.031250E+00,+4.280000E-05,+1.250000E-01
+4.285000E-05,+3.000000E+00,+4.290000E-05,+6.250000E-02
+4.295000E-05,+3.000000E+00,+4.300000E-05,+1.250000E-01
+4.305000E-05,+3.000000E+00,+4.310000E-05,+1.250000E-01
+4.315000E-05,+3.000000E+00,+4.320000E-05,+1.875000E-01
+4.325000E-05,+2.968750E+00,+4.330000E-05,+1.875000E-01
+4.335000E-05,+3.000000E+00,+4.340000E-05,+1.875000E-01
+4.345000E-05,+3.000000E+00,+4.350000E-05,+1.875000E-01
+4.355000E-05,+3.000000E+00,+4.360000E-05,+1.875000E-01
+4.365000E-05,+3.000000E+00,+4.370000E-05,+1.250000E-01
+4.375000E-05,+3.000000E+00,+4.380000E-05,+1.250000E-01
+4.385000E-05,+3.031250E+00,+4.390000E-05,+1.250000E-01
+4.395000E-05,+3.000000E+00,+4.400000E-05,+1.250000E-01
+4.405000E-05,+3.000000E+00,+4.410000E-05,+6.250000E-02
+4.415000E-05,+3.031250E+00,+4.420000E-05,+1.250000E-01
+4.425000E-05,+3.000000E+00,+4.430000E-05,+1.250000E-01
+4.435000E-05,+3.031250E+00,+4.440000E-05,+1.875000E-01
+4.445000E-05,+3.031250E+00,+4.450000E-05,+1.250000E-01
+4.455000E-05,+3.000000E+00,+4.460000E-05,+1.875000E-01
+4.465000E-05,+3.000000E+00,+4.470000E-05,+1.875000E-01
+4.475000E-05,+3.000000E+00,+4.480000E-05,+1.250000E-01
+4.485000E-05,+3.000000E+00,+4.490000E-05,+1.250000E-01
+4.495000E-05,+3.031250E+00,+4.500000E-05,+1.250000E-01
+4.505000E-05,+3.031250E+00,+4.510000E-05,+6.250000E-02
+4.515000E-05,+3.031250E+00,+4.520000E-05,+1.250000E-01
+4.525000E-05,+3.000000E+00,+4.530000E-05,+1.875000E-01
+4.535000E-05,+3.000000E+00,+4.540000E-05,+1.250000E-01
+4.545000E-05,+3.000000E+00,+4.550000E-05,+1.250000E-01
+4.555000E-05,+3.031250E+00,+4.560000E-05,+1.250000E-01
+4.565000E-05,+3.031250E+00,+4.570000E-05,+1.250000E-01
+4.575000E-05,+3.000000E+00,+4.580000E-05,+1.250000E-01
+4.585000E-05,+3.000000E+00,+4.590000E-05,+1.250000E-01
+4.595000E-05,+3.031250E+00,+4.600000E-05,+1.250000E-01
+4.605000E-05,+3.031250E+00,+4.610000E-05,+6.250000E-02
+4.615000E-05,+3.031250E+00,+4.620000E-05,+1.250000E-01
+4.625000E-05,+3.000000E+00,+4.630000E-05,+1.250000E-01
+4.635000E-05,+3.031250E+00,+4.640000E-05,+1.250000E-01
+4.645000E-05,+3.000000E+00,+4.650000E-05,+1.875000E-01
+4.655000E-05,+3.000000E+00,+4.660000E-05,+1.875000E-01
+4.665000E-05,+3.000000E+00,+4.670000E-05,+1.875000E-01
+4.675000E-05,+3.031250E+00,+4.680000E-05,+1.250000E-01
+4.685000E-05,+3.031250E+00,+4.690000E-05,+1.250000E-01
+4.695000E-05,+3.000000E+00,+4.700000E-05,+1.875000E-01
+4.705000E-05,+3.031250E+00,+4.710000E-05,+1.250000E-01
+4.715000E-05,+3.000000E+00,+4.720000E-05,+1.250000E-01
+4.725000E-05,+3.031250E+00,+4.730000E-05,+1.250000E-01
+4.735000E-05,+3.031250E+00,+4.740000E-05,+1.250000E-01
+4.745000E-05,+2.968750E+00,+4.750000E-05,+1.250000E-01
+4.755000E-05,+3.000000E+00,+4.760000E-05,+1.250000E-01
+4.765000E-05,+3.031250E+00,+4.770000E-05,+1.250000E-01
+4.775000E-05,+3.000000E+00,+4.780000E-05,+1.875000E-01
+4.785000E-05,+3.031250E+00,+4.790000E-05,+1.250000E-01
+4.795000E-05,+3.031250E+00,+4.800000E-05,+1.250000E-01
+4.805000E-05,+3.031250E+00,+4.810000E-05,+1.250000E-01
+4.815000E-05,+3.031250E+00,+4.820000E-05,+1.250000E-01
+4.825000E-05,+3.031250E+00,+4.830000E-05,+6.250000E-02
+4.835000E-05,+3.031250E+00,+4.840000E-05,+6.250000E-02
+4.845000E-05,+3.000000E+00,+4.850000E-05,+1.250000E-01
+4.855000E-05,+3.031250E+00,+4.860000E-05,+1.250000E-01
+4.865000E-05,+3.031250E+00,+4.870000E-05,+1.250000E-01
+4.875000E-05,+3.031250E+00,+4.880000E-05,+1.250000E-01
+4.885000E-05,+3.000000E+00,+4.890000E-05,+1.875000E-01
+4.895000E-05,+3.031250E+00,+4.900000E-05,+1.250000E-01
+4.905000E-05,+3.000000E+00,+4.910000E-05,+1.250000E-01
+4.915000E-05,+3.000000E+00,+4.920000E-05,+1.875000E-01
+4.925000E-05,+3.000000E+00,+4.930000E-05,+1.875000E-01
+4.935000E-05,+3.031250E+00,+4.940000E-05,+1.250000E-01
+4.945000E-05,+3.031250E+00,+4.950000E-05,+3.750000E-01
+4.955000E-05,-3.125000E-02,+4.960000E-05,+2.500000E-01
+4.965000E-05,-3.125000E-02,+4.970000E-05,+6.250000E-02
+4.975000E-05,-3.125000E-02,+4.980000E-05,+6.250000E-02
+4.985000E-05,-3.125000E-02,+4.990000E-05,+1.875000E-01
+4.995000E-05,-3.125000E-02,+5.000000E-05,+4.812500E+00
+5.005000E-05,+1.250000E-01,+5.010000E-05,+2.687500E+00
+5.015000E-05,+3.125000E-02,+5.020000E-05,+2.750000E+00
+5.025000E-05,-3.125000E-02,+5.030000E-05,+3.437500E+00
+5.035000E-05,-6.250000E-02,+5.040000E-05,+3.750000E+00
+5.045000E-05,-3.125000E-02,+5.050000E-05,+3.562500E+00
+5.055000E-05,+0.000000E+00,+5.060000E-05,+3.375000E+00
+5.065000E-05,+0.000000E+00,+5.070000E-05,+3.312500E+00
+5.075000E-05,+6.250000E-02,+5.080000E-05,+3.312500E+00
+5.085000E-05,+3.750000E-01,+5.090000E-05,+3.312500E+00
+5.095000E-05,+6.562500E-01,+5.100000E-05,+3.375000E+00
+5.105000E-05,+9.062500E-01,+5.110000E-05,+3.312500E+00
+5.115000E-05,+1.125000E+00,+5.120000E-05,+3.312500E+00
+5.125000E-05,+1.343750E+00,+5.130000E-05,+3.187500E+00
+5.135000E-05,+1.500000E+00,+5.140000E-05,+3.187500E+00
+5.145000E-05,+1.687500E+00,+5.150000E-05,+3.187500E+00
+5.155000E-05,+1.781250E+00,+5.160000E-05,+3.125000E+00
+5.165000E-05,+1.937500E+00,+5.170000E-05,+3.062500E+00
+5.175000E-05,+2.031250E+00,+5.180000E-05,+3.000000E+00
+5.185000E-05,+2.156250E+00,+5.190000E-05,+3.000000E+00
+5.195000E-05,+2.250000E+00,+5.200000E-05,+3.000000E+00
+5.205000E-05,+2.343750E+00,+5.210000E-05,+2.937500E+00
+5.215000E-05,+2.375000E+00,+5.220000E-05,+2.937500E+00
+5.225000E-05,+2.437500E+00,+5.230000E-05,+2.937500E+00
+5.235000E-05,+2.531250E+00,+5.240000E-05,+2.875000E+00
+5.245000E-05,+2.593750E+00,+5.250000E-05,+2.812500E+00
+5.255000E-05,+2.593750E+00,+5.260000E-05,+2.750000E+00
+5.265000E-05,+2.656250E+00,+5.270000E-05,+2.687500E+00
+5.275000E-05,+2.687500E+00,+5.280000E-05,+2.625000E+00
+5.285000E-05,+2.750000E+00,+5.290000E-05,+2.687500E+00
+5.295000E-05,+2.781250E+00,+5.300000E-05,+2.625000E+00
+5.305000E-05,+2.812500E+00,+5.310000E-05,+2.562500E+00
+5.315000E-05,+2.812500E+00,+5.320000E-05,+2.562500E+00
+5.325000E-05,+2.843750E+00,+5.330000E-05,+2.562500E+00
+5.335000E-05,+2.875000E+00,+5.340000E-05,+2.500000E+00
+5.345000E-05,+2.875000E+00,+5.350000E-05,+2.500000E+00
+5.355000E-05,+2.906250E+00,+5.360000E-05,+2.437500E+00
+5.365000E-05,+2.875000E+00,+5.370000E-05,+2.375000E+00
+5.375000E-05,+2.906250E+00,+5.380000E-05,+2.375000E+00
+5.385000E-05,+2.906250E+00,+5.390000E-05,+2.312500E+00
+5.395000E-05,+2.906250E+00,+5.400000E-05,+2.312500E+00
+5.405000E-05,+2.937500E+00,+5.410000E-05,+2.250000E+00
+5.415000E-05,+2.937500E+00,+5.420000E-05,+2.312500E+00
+5.425000E-05,+2.937500E+00,+5.430000E-05,+2.250000E+00
+5.435000E-05,+2.937500E+00,+5.440000E-05,+2.250000E+00
+5.445000E-05,+2.968750E+00,+5.450000E-05,+2.187500E+00
+5.455000E-05,+2.937500E+00,+5.460000E-05,+2.187500E+00
+5.465000E-05,+2.968750E+00,+5.470000E-05,+2.125000E+00
+5.475000E-05,+2.968750E+00,+5.480000E-05,+2.062500E+00
+5.485000E-05,+2.968750E+00,+5.490000E-05,+2.000000E+00
+5.495000E-05,+2.968750E+00,+5.500000E-05,+2.000000E+00
+5.505000E-05,+2.968750E+00,+5.510000E-05,+2.000000E+00
+5.515000E-05,+3.000000E+00,+5.520000E-05,+1.937500E+00
+5.525000E-05,+3.000000E+00,+5.530000E-05,+1.937500E+00
+5.535000E-05,+3.000000E+00,+5.540000E-05,+1.937500E+00
+5.545000E-05,+3.000000E+00,+5.550000E-05,+1.937500E+00
+5.555000E-05,+3.000000E+00,+5.560000E-05,+1.937500E+00
+5.565000E-05,+3.000000E+00,+5.570000E-05,+1.875000E+00
+5.575000E-05,+3.000000E+00,+5.580000E-05,+1.812500E+00
+5.585000E-05,+3.000000E+00,+5.590000E-05,+1.812500E+00
+5.595000E-05,+2.968750E+00,+5.600000E-05,+1.750000E+00
+5.605000E-05,+2.968750E+00,+5.610000E-05,+1.750000E+00
+5.615000E-05,+2.968750E+00,+5.620000E-05,+1.687500E+00
+5.625000E-05,+3.000000E+00,+5.630000E-05,+1.687500E+00
+5.635000E-05,+3.000000E+00,+5.640000E-05,+1.687500E+00
+5.645000E-05,+2.968750E+00,+5.650000E-05,+1.687500E+00
+5.655000E-05,+2.968750E+00,+5.660000E-05,+1.625000E+00
+5.665000E-05,+2.968750E+00,+5.670000E-05,+1.687500E+00
+5.675000E-05,+3.031250E+00,+5.680000E-05,+1.625000E+00
+5.685000E-05,+3.000000E+00,+5.690000E-05,+1.562500E+00
+5.695000E-05,+2.968750E+00,+5.700000E-05,+1.500000E+00
+5.705000E-05,+2.968750E+00,+5.710000E-05,+1.500000E+00
+5.715000E-05,+3.000000E+00,+5.720000E-05,+1.437500E+00
+5.725000E-05,+3.000000E+00,+5.730000E-05,+1.500000E+00
+5.735000E-05,+2.968750E+00,+5.740000E-05,+1.500000E+00
+5.745000E-05,+2.968750E+00,+5.750000E-05,+1.437500E+00
+5.755000E-05,+3.031250E+00,+5.760000E-05,+1.437500E+00
+5.765000E-05,+3.000000E+00,+5.770000E-05,+1.375000E+00
+5.775000E-05,+3.000000E+00,+5.780000E-05,+1.375000E+00
+5.785000E-05,+3.000000E+00,+5.790000E-05,+1.375000E+00
+5.795000E-05,+3.000000E+00,+5.800000E-05,+1.312500E+00
+5.805000E-05,+3.000000E+00,+5.810000E-05,+1.312500E+00
+5.815000E-05,+3.000000E+00,+5.820000E-05,+1.250000E+00
+5.825000E-05,+3.000000E+00,+5.830000E-05,+1.187500E+00
+5.835000E-05,+3.000000E+00,+5.840000E-05,+1.187500E+00
+5.845000E-05,+3.000000E+00,+5.850000E-05,+1.125000E+00
+5.855000E-05,+3.000000E+00,+5.860000E-05,+1.187500E+00
+5.865000E-05,+3.000000E+00,+5.870000E-05,+1.125000E+00
+5.875000E-05,+3.000000E+00,+5.880000E-05,+1.125000E+00
+5.885000E-05,+2.968750E+00,+5.890000E-05,+1.125000E+00
+5.895000E-05,+2.968750E+00,+5.900000E-05,+1.062500E+00
+5.905000E-05,+3.000000E+00,+5.910000E-05,+1.000000E+00
+5.915000E-05,+3.000000E+00,+5.920000E-05,+9.375000E-01
+5.925000E-05,+3.000000E+00,+5.930000E-05,+8.750000E-01
+5.935000E-05,+3.000000E+00,+5.940000E-05,+9.375000E-01
+5.945000E-05,+3.031250E+00,+5.950000E-05,+9.375000E-01
+5.955000E-05,+3.000000E+00,+5.960000E-05,+8.750000E-01
+5.965000E-05,+3.000000E+00,+5.970000E-05,+8.125000E-01
+5.975000E-05,+3.000000E+00,+5.980000E-05,+8.750000E-01
+5.985000E-05,+3.000000E+00,+5.990000E-05,+8.125000E-01
+5.995000E-05,+3.000000E+00,+6.000000E-05,+8.750000E-01
+6.005000E-05,+3.000000E+00,+6.010000E-05,+8.125000E-01
+6.015000E-05,+3.000000E+00,+6.020000E-05,+8.125000E-01
+6.025000E-05,+3.031250E+00,+6.030000E-05,+7.500000E-01
+6.035000E-05,+3.031250E+00,+6.040000E-05,+7.500000E-01
+6.045000E-05,+3.000000E+00,+6.050000E-05,+6.875000E-01
+6.055000E-05,+3.031250E+00,+6.060000E-05,+6.875000E-01
+6.065000E-05,+3.000000E+00,+6.070000E-05,+6.250000E-01
+6.075000E-05,+3.000000E+00,+6.080000E-05,+6.250000E-01
+6.085000E-05,+3.031250E+00,+6.090000E-05,+6.250000E-01
+6.095000E-05,+3.000000E+00,+6.100000E-05,+6.250000E-01
+6.105000E-05,+3.000000E+00,+6.110000E-05,+6.875000E-01
+6.115000E-05,+3.031250E+00,+6.120000E-05,+6.250000E-01
+6.125000E-05,+3.000000E+00,+6.130000E-05,+5.625000E-01
+6.135000E-05,+2.968750E+00,+6.140000E-05,+5.000000E-01
+6.145000E-05,+3.000000E+00,+6.150000E-05,+5.000000E-01
+6.155000E-05,+2.968750E+00,+6.160000E-05,+5.000000E-01
+6.165000E-05,+3.000000E+00,+6.170000E-05,+5.000000E-01
+6.175000E-05,+3.031250E+00,+6.180000E-05,+5.000000E-01
+6.185000E-05,+3.000000E+00,+6.190000E-05,+5.000000E-01
+6.195000E-05,+3.031250E+00,+6.200000E-05,+5.000000E-01
+6.205000E-05,+3.031250E+00,+6.210000E-05,+4.375000E-01
+6.215000E-05,+3.000000E+00,+6.220000E-05,+4.375000E-01
+6.225000E-05,+3.031250E+00,+6.230000E-05,+5.000000E-01
+6.235000E-05,+3.000000E+00,+6.240000E-05,+5.000000E-01
+6.245000E-05,+2.968750E+00,+6.250000E-05,+3.750000E-01
+6.255000E-05,+3.000000E+00,+6.260000E-05,+4.375000E-01
+6.265000E-05,+3.062500E+00,+6.270000E-05,+3.750000E-01
+6.275000E-05,+3.031250E+00,+6.280000E-05,+4.375000E-01
+6.285000E-05,+3.000000E+00,+6.290000E-05,+3.750000E-01
+6.295000E-05,+3.000000E+00,+6.300000E-05,+3.750000E-01
+6.305000E-05,+3.000000E+00,+6.310000E-05,+4.375000E-01
+6.315000E-05,+3.000000E+00,+6.320000E-05,+3.750000E-01
+6.325000E-05,+3.000000E+00,+6.330000E-05,+4.375000E-01
+6.335000E-05,+3.031250E+00,+6.340000E-05,+3.750000E-01
+6.345000E-05,+3.000000E+00,+6.350000E-05,+3.125000E-01
+6.355000E-05,+3.000000E+00,+6.360000E-05,+3.125000E-01
+6.365000E-05,+3.000000E+00,+6.370000E-05,+3.125000E-01
+6.375000E-05,+3.031250E+00,+6.380000E-05,+2.500000E-01
+6.385000E-05,+3.000000E+00,+6.390000E-05,+3.125000E-01
+6.395000E-05,+3.000000E+00,+6.400000E-05,+2.500000E-01
+6.405000E-05,+3.031250E+00,+6.410000E-05,+2.500000E-01
+6.415000E-05,+3.031250E+00,+6.420000E-05,+3.125000E-01
+6.425000E-05,+3.000000E+00,+6.430000E-05,+3.125000E-01
+6.435000E-05,+3.000000E+00,+6.440000E-05,+3.125000E-01
+6.445000E-05,+3.031250E+00,+6.450000E-05,+2.500000E-01
+6.455000E-05,+3.000000E+00,+6.460000E-05,+2.500000E-01
+6.465000E-05,+3.000000E+00,+6.470000E-05,+3.125000E-01
+6.475000E-05,+3.000000E+00,+6.480000E-05,+2.500000E-01
+6.485000E-05,+3.000000E+00,+6.490000E-05,+2.500000E-01
